indice_tiempo,clasificacion_vuelo,pasajeros,asientos,vuelos
2024-12-03,Cabotaje,47829,58922,399
2024-12-03,Internacional,39382,45837,225
2024-12-04,Cabotaje,47860,59210,409
2024-12-04,Internacional,39772,47458,235
2024-12-05,Cabotaje,49400,59744,409
2024-12-05,Internacional,37604,45489,228
2024-12-06,Cabotaje,52220,63491,436
2024-12-06,Internacional,42492,50393,250
2024-12-07,Cabotaje,48025,59900,396
2024-12-07,Internacional,40514,48861,241
2024-12-08,Cabotaje,50387,61625,417
2024-12-08,Internacional,42362,50819,253
2024-12-09,Cabotaje,53679,64580,450
2024-12-09,Internacional,40864,49187,241
2024-12-10,Cabotaje,48050,59786,398
2024-12-10,Internacional,35622,43315,212
2024-12-11,Cabotaje,46539,56728,392
2024-12-11,Internacional,37160,46076,224
2024-12-12,Cabotaje,49975,60232,418
2024-12-12,Internacional,39206,47653,233
2024-12-13,Cabotaje,52809,61715,423
2024-12-13,Internacional,41172,50014,248
2024-12-14,Cabotaje,48764,58337,383
2024-12-14,Internacional,45888,54856,264
2024-12-15,Cabotaje,50842,60308,399
2024-12-15,Internacional,43286,51897,260
2024-12-16,Cabotaje,51659,61805,424
2024-12-16,Internacional,40192,48676,243
2024-12-17,Cabotaje,48167,57337,389
2024-12-17,Internacional,39110,47569,234
2024-12-18,Cabotaje,48610,57468,393
2024-12-18,Internacional,40044,47274,237
2024-12-19,Cabotaje,51453,60935,408
2024-12-19,Internacional,43999,52018,257
2024-12-20,Cabotaje,53681,63191,431
2024-12-20,Internacional,43447,51003,254
2024-12-21,Cabotaje,53296,62873,422
2024-12-21,Internacional,49696,57683,278
2024-12-22,Cabotaje,51175,60432,410
2024-12-22,Internacional,44881,53294,270
2024-12-23,Cabotaje,51297,62101,434
2024-12-23,Internacional,43523,51381,253
2024-12-24,Cabotaje,35111,49978,337
2024-12-24,Internacional,34337,45183,216
2024-12-25,Cabotaje,40457,53506,362
2024-12-25,Internacional,32922,43794,215
2024-12-26,Cabotaje,53223,63816,446
2024-12-26,Internacional,48179,56946,278
2024-12-27,Cabotaje,53952,63690,445
2024-12-27,Internacional,47794,55989,280
2024-12-28,Cabotaje,52166,61406,415
2024-12-28,Internacional,50181,58848,288
2024-12-29,Cabotaje,52892,62277,425
2024-12-29,Internacional,45514,55152,280
2024-12-30,Cabotaje,54027,64209,456
2024-12-30,Internacional,47204,56980,281
2024-12-31,Cabotaje,40238,52411,353
2024-12-31,Internacional,36751,47553,229
2025-01-01,Cabotaje,39282,50145,348
2025-01-01,Internacional,34291,47444,227
2025-01-02,Cabotaje,53699,63433,443
2025-01-02,Internacional,46272,55813,279
2025-01-03,Cabotaje,51383,60241,420
2025-01-03,Internacional,47572,57874,289
2025-01-04,Cabotaje,52379,61737,412
2025-01-04,Internacional,54339,64154,310
2025-01-05,Cabotaje,50592,58571,397
2025-01-05,Internacional,52957,62278,315
2025-01-06,Cabotaje,51749,60243,413
2025-01-06,Internacional,46127,56330,283
2025-01-07,Cabotaje,48707,57016,387
2025-01-07,Internacional,41838,51000,250
2025-01-08,Cabotaje,47965,56740,395
2025-01-08,Internacional,48325,58718,291
2025-01-09,Cabotaje,49940,58006,405
2025-01-09,Internacional,44479,54707,270
2025-01-10,Cabotaje,50786,59875,416
2025-01-10,Internacional,51662,62073,305
2025-01-11,Cabotaje,49736,57248,387
2025-01-11,Internacional,54356,64218,315
2025-01-12,Cabotaje,48348,55542,383
2025-01-12,Internacional,51246,60185,307
2025-01-13,Cabotaje,50615,58526,413
2025-01-13,Internacional,48761,56913,281
2025-01-14,Cabotaje,48409,56280,384
2025-01-14,Internacional,46796,54442,266
2025-01-15,Cabotaje,47916,56194,385
2025-01-15,Internacional,48723,56401,284
2025-01-16,Cabotaje,50742,59845,402
2025-01-16,Internacional,47998,55262,274
2025-01-17,Cabotaje,50211,59912,415
2025-01-17,Internacional,49768,57019,289
2025-01-18,Cabotaje,49209,58455,396
2025-01-18,Internacional,55774,63619,315
2025-01-19,Cabotaje,46452,54080,373
2025-01-19,Internacional,55240,63180,321
2025-01-20,Cabotaje,49883,58915,415
2025-01-20,Internacional,48990,56429,277
2025-01-21,Cabotaje,46862,55171,376
2025-01-21,Internacional,46044,53061,265
2025-01-22,Cabotaje,46930,56030,382
2025-01-22,Internacional,46804,54410,273
2025-01-23,Cabotaje,49336,58845,409
2025-01-23,Internacional,48070,55335,274
2025-01-24,Cabotaje,48976,57145,407
2025-01-24,Internacional,49002,56193,283
2025-01-25,Cabotaje,46323,53990,373
2025-01-25,Internacional,55438,63477,311
2025-01-26,Cabotaje,48633,56251,382
2025-01-26,Internacional,54689,62958,315
2025-01-27,Cabotaje,49850,57387,406
2025-01-27,Internacional,49282,56424,279
2025-01-28,Cabotaje,47076,54566,368
2025-01-28,Internacional,45104,51890,250
2025-01-29,Cabotaje,46767,54467,373
2025-01-29,Internacional,47269,54913,275
2025-01-30,Cabotaje,50469,59773,406
2025-01-30,Internacional,49550,55945,278
2025-01-31,Cabotaje,50897,60383,417
2025-01-31,Internacional,49406,55641,283
2025-02-01,Cabotaje,47287,54050,369
2025-02-01,Internacional,58664,65431,324
2025-02-02,Cabotaje,49462,56810,386
2025-02-02,Internacional,57443,64987,327
2025-02-03,Cabotaje,49465,57582,391
2025-02-03,Internacional,48634,55809,278
2025-02-04,Cabotaje,46646,54816,377
2025-02-04,Internacional,46517,53575,262
2025-02-05,Cabotaje,47449,56504,388
2025-02-05,Internacional,48143,55991,274
2025-02-06,Cabotaje,49221,57682,395
2025-02-06,Internacional,47990,55352,276
2025-02-07,Cabotaje,50471,58213,406
2025-02-07,Internacional,50007,57544,287
2025-02-08,Cabotaje,46619,53750,358
2025-02-08,Internacional,53827,62306,305
2025-02-09,Cabotaje,48122,55197,374
2025-02-09,Internacional,51850,60603,305
2025-02-10,Cabotaje,49693,58091,406
2025-02-10,Internacional,50465,57929,287
2025-02-11,Cabotaje,45816,53636,378
2025-02-11,Internacional,45960,53263,261
2025-02-12,Cabotaje,48996,57122,394
2025-02-12,Internacional,47055,55515,274
2025-02-13,Cabotaje,49768,57827,408
2025-02-13,Internacional,47429,54294,274
2025-02-14,Cabotaje,48348,56082,384
2025-02-14,Internacional,50623,57605,286
2025-02-15,Cabotaje,49363,57250,385
2025-02-15,Internacional,56081,63120,312
2025-02-16,Cabotaje,46695,53628,376
2025-02-16,Internacional,53874,60421,305
2025-02-17,Cabotaje,53439,62407,438
2025-02-17,Internacional,51092,57433,287
2025-02-18,Cabotaje,46727,54802,380
2025-02-18,Internacional,47329,53263,263
2025-02-19,Cabotaje,49173,58014,396
2025-02-19,Internacional,48455,57933,286
2025-02-20,Cabotaje,47690,55913,385
2025-02-20,Internacional,46278,53764,268
2025-02-21,Cabotaje,49092,57992,408
2025-02-21,Internacional,47508,55349,278
2025-02-22,Cabotaje,48004,56184,373
2025-02-22,Internacional,54184,62646,308
2025-02-23,Cabotaje,47651,55013,372
2025-02-23,Internacional,51163,60803,305
2025-02-24,Cabotaje,47844,54949,382
2025-02-24,Internacional,47771,55940,274
2025-02-25,Cabotaje,46504,53469,368
2025-02-25,Internacional,44128,51629,252
2025-02-26,Cabotaje,45793,52307,361
2025-02-26,Internacional,44701,53088,261
2025-02-27,Cabotaje,49991,56473,396
2025-02-27,Internacional,47600,54326,271
2025-02-28,Cabotaje,44604,48920,345
2025-02-28,Internacional,49690,55702,276
2025-03-01,Cabotaje,54632,59326,413
2025-03-01,Internacional,54764,61831,304
2025-03-02,Cabotaje,51220,58088,396
2025-03-02,Internacional,50609,59529,300
2025-03-03,Cabotaje,47508,55735,399
2025-03-03,Internacional,46596,54689,275
2025-03-04,Cabotaje,52070,59969,417
2025-03-04,Internacional,46739,54153,270
2025-03-05,Cabotaje,43766,52655,381
2025-03-05,Internacional,43062,49820,250
2025-03-06,Cabotaje,55676,64796,441
2025-03-06,Internacional,44764,53409,265
2025-03-07,Cabotaje,50334,58503,410
2025-03-07,Internacional,47942,57090,284
2025-03-08,Cabotaje,47687,56350,377
2025-03-08,Internacional,49461,57566,284
2025-03-09,Cabotaje,50472,57228,393
2025-03-09,Internacional,53315,61161,311
2025-03-10,Cabotaje,51776,60342,420
2025-03-10,Internacional,47424,55832,279
2025-03-11,Cabotaje,48340,57438,397
2025-03-11,Internacional,40656,47619,237
2025-03-12,Cabotaje,47444,58896,405
2025-03-12,Internacional,41631,49834,245
2025-03-13,Cabotaje,51095,63770,433
2025-03-13,Internacional,41845,49928,248
2025-03-14,Cabotaje,48225,58448,407
2025-03-14,Internacional,47542,54505,271
2025-03-15,Cabotaje,48613,60655,394
2025-03-15,Internacional,48920,57140,278
2025-03-16,Cabotaje,47386,57249,385
2025-03-16,Internacional,50162,58513,292
2025-03-17,Cabotaje,51006,61910,414
2025-03-17,Internacional,45677,52749,266
2025-03-18,Cabotaje,47747,59991,399
2025-03-18,Internacional,40797,48691,240
2025-03-19,Cabotaje,48647,60225,403
2025-03-19,Internacional,40357,49326,243
2025-03-20,Cabotaje,51550,60891,417
2025-03-20,Internacional,43057,51191,250
2025-03-21,Cabotaje,49887,58652,408
2025-03-21,Internacional,44729,51904,262
2025-03-22,Cabotaje,49863,59715,386
2025-03-22,Internacional,45583,54270,270
2025-03-23,Cabotaje,47516,58417,385
2025-03-23,Internacional,52371,61417,306
2025-03-24,Cabotaje,53336,62848,418
2025-03-24,Internacional,45847,51920,261
2025-03-25,Cabotaje,50006,59939,401
2025-03-25,Internacional,40661,48077,237
2025-03-26,Cabotaje,48740,59202,402
2025-03-26,Internacional,40470,49661,247
2025-03-27,Cabotaje,48309,60228,404
2025-03-27,Internacional,39738,49124,244
2025-03-28,Cabotaje,49659,61583,422
2025-03-28,Internacional,44491,53967,267
2025-03-29,Cabotaje,45684,58325,380
2025-03-29,Internacional,45052,55586,275
2025-03-30,Cabotaje,42541,54655,373
2025-03-30,Internacional,45849,54235,280
2025-03-31,Cabotaje,45222,59585,413
2025-03-31,Internacional,43795,53520,270
2025-04-01,Cabotaje,38662,51671,348
2025-04-01,Internacional,34996,42612,213
2025-04-02,Cabotaje,41589,52726,357
2025-04-02,Internacional,38621,48417,243
2025-04-03,Cabotaje,42291,55227,365
2025-04-03,Internacional,37891,47690,239
2025-04-04,Cabotaje,45486,56541,383
2025-04-04,Internacional,39281,48400,247
2025-04-05,Cabotaje,40016,50938,326
2025-04-05,Internacional,40818,50147,252
2025-04-06,Cabotaje,44382,53821,361
2025-04-06,Internacional,43740,51420,260
2025-04-07,Cabotaje,48065,58034,395
2025-04-07,Internacional,39636,46550,233
2025-04-08,Cabotaje,42478,53570,362
2025-04-08,Internacional,38628,45215,222
2025-04-09,Cabotaje,47711,53899,365
2025-04-09,Internacional,45810,51791,259
2025-04-10,Cabotaje,7821,9880,61
2025-04-10,Internacional,5090,7514,39
2025-04-11,Cabotaje,52364,56448,390
2025-04-11,Internacional,48103,54066,270
2025-04-12,Cabotaje,46200,52218,342
2025-04-12,Internacional,47348,52935,264
2025-04-13,Cabotaje,45958,53275,362
2025-04-13,Internacional,44319,52110,262
2025-04-14,Cabotaje,48071,57073,390
2025-04-14,Internacional,40503,49034,244
2025-04-15,Cabotaje,45714,53925,358
2025-04-15,Internacional,34710,43043,217
2025-04-16,Cabotaje,50054,57267,394
2025-04-16,Internacional,41051,49715,251
2025-04-17,Cabotaje,50829,57726,399
2025-04-17,Internacional,40280,47098,242
2025-04-18,Cabotaje,47530,57635,397
2025-04-18,Internacional,38925,48532,246
2025-04-19,Cabotaje,43882,52828,348
2025-04-19,Internacional,41643,52467,267
2025-04-20,Cabotaje,49016,54544,360
2025-04-20,Internacional,46018,52906,270
2025-04-21,Cabotaje,51899,57862,402
2025-04-21,Internacional,44645,50083,255
2025-04-22,Cabotaje,46400,52963,362
2025-04-22,Internacional,38348,44099,219
2025-04-23,Cabotaje,46199,54840,374
2025-04-23,Internacional,40017,48699,243
2025-04-24,Cabotaje,47613,55899,387
2025-04-24,Internacional,38366,46329,237
2025-04-25,Cabotaje,46936,55062,379
2025-04-25,Internacional,40131,49329,249
2025-04-26,Cabotaje,41749,49157,319
2025-04-26,Internacional,41377,50828,255
2025-04-27,Cabotaje,42476,50243,345
2025-04-27,Internacional,40098,49964,257
2025-04-28,Cabotaje,45495,54622,371
2025-04-28,Internacional,37613,46545,235
2025-04-29,Cabotaje,44662,54706,358
2025-04-29,Internacional,34307,42424,212
2025-04-30,Cabotaje,47268,54704,372
2025-04-30,Internacional,40088,46469,234
2025-05-01,Cabotaje,51285,59337,402
2025-05-01,Internacional,41121,46998,238
2025-05-02,Cabotaje,44460,54978,378
2025-05-02,Internacional,38556,48196,239
2025-05-03,Cabotaje,40911,48584,317
2025-05-03,Internacional,41300,51166,252
2025-05-04,Cabotaje,46699,52183,355
2025-05-04,Internacional,44141,50992,260
2025-05-05,Cabotaje,48315,54377,379
2025-05-05,Internacional,41684,48159,243
2025-05-06,Cabotaje,41407,49682,334
2025-05-06,Internacional,34780,42581,215
2025-05-07,Cabotaje,39827,48799,330
2025-05-07,Internacional,36070,45844,233
2025-05-08,Cabotaje,43116,51767,354
2025-05-08,Internacional,35274,44567,227
2025-05-09,Cabotaje,43993,52248,359
2025-05-09,Internacional,37823,48714,245
2025-05-10,Cabotaje,38517,46288,304
2025-05-10,Internacional,37490,49221,245
2025-05-11,Cabotaje,42516,51094,342
2025-05-11,Internacional,39147,50345,255
2025-05-12,Cabotaje,42905,51702,363
2025-05-12,Internacional,38176,48247,241
2025-05-13,Cabotaje,36721,46300,306
2025-05-13,Internacional,32695,41793,212
2025-05-14,Cabotaje,36798,44857,306
2025-05-14,Internacional,33575,44973,223
2025-05-15,Cabotaje,44358,52819,360
2025-05-15,Internacional,35980,46279,231
2025-05-16,Cabotaje,38239,45808,316
2025-05-16,Internacional,34984,43247,218
2025-05-17,Cabotaje,37822,44503,299
2025-05-17,Internacional,38862,50633,252
2025-05-18,Cabotaje,44192,51650,349
2025-05-18,Internacional,39371,49613,249
2025-05-19,Cabotaje,41750,49621,346
2025-05-19,Internacional,37579,45696,233
2025-05-20,Cabotaje,39302,47282,315
2025-05-20,Internacional,31919,40218,203
2025-05-21,Cabotaje,37673,45120,303
2025-05-21,Internacional,35985,45635,226
2025-05-22,Cabotaje,43219,51669,344
2025-05-22,Internacional,34552,43608,221
2025-05-23,Cabotaje,41407,47696,334
2025-05-23,Internacional,36952,47020,235
2025-05-24,Cabotaje,38221,44921,298
2025-05-24,Internacional,36382,46564,232
2025-05-25,Cabotaje,41960,49630,336
2025-05-25,Internacional,38952,49194,250
2025-05-26,Cabotaje,39868,46601,323
2025-05-26,Internacional,37412,45638,230
2025-05-27,Cabotaje,37434,43848,295
2025-05-27,Internacional,32753,41363,207
2025-05-28,Cabotaje,39128,46401,308
2025-05-28,Internacional,35919,46887,236
2025-05-29,Cabotaje,41141,49627,337
2025-05-29,Internacional,35218,45627,230
2025-05-30,Cabotaje,42686,51348,349
2025-05-30,Internacional,36215,47496,243
2025-05-31,Cabotaje,36712,44300,295
2025-05-31,Internacional,37206,47636,237
2025-06-01,Cabotaje,43880,51585,350
2025-06-01,Internacional,37332,48805,244
2025-06-02,Cabotaje,46096,54731,377
2025-06-02,Internacional,35363,45865,229
2025-06-03,Cabotaje,34826,43700,294
2025-06-03,Internacional,30863,39641,203
2025-06-04,Cabotaje,35558,44746,303
2025-06-04,Internacional,32933,45681,227
2025-06-05,Cabotaje,38948,48316,326
2025-06-05,Internacional,32817,44604,222
2025-06-06,Cabotaje,41315,51456,349
2025-06-06,Internacional,36036,47471,236
2025-06-07,Cabotaje,32766,40447,268
2025-06-07,Internacional,34927,47603,236
2025-06-08,Cabotaje,37868,45990,317
2025-06-08,Internacional,37644,51463,257
2025-06-09,Cabotaje,44035,50906,342
2025-06-09,Internacional,36539,47366,235
2025-06-10,Cabotaje,32832,39988,275
2025-06-10,Internacional,30143,39545,199
2025-06-11,Cabotaje,39424,45995,308
2025-06-11,Internacional,34839,45708,226
2025-06-12,Cabotaje,44244,52675,354
2025-06-12,Internacional,37814,46585,234
2025-06-13,Cabotaje,44910,51631,351
2025-06-13,Internacional,39444,47115,238
2025-06-14,Cabotaje,39822,46473,300
2025-06-14,Internacional,40914,50090,247
2025-06-15,Cabotaje,40063,50954,342
2025-06-15,Internacional,38802,49676,253
2025-06-16,Cabotaje,44107,54318,364
2025-06-16,Internacional,40338,49872,249
2025-06-17,Cabotaje,37942,46865,311
2025-06-17,Internacional,33664,43188,217
2025-06-18,Cabotaje,38777,48913,335
2025-06-18,Internacional,36963,47811,238
2025-06-19,Cabotaje,44851,54725,370
2025-06-19,Internacional,41233,49773,251
2025-06-20,Cabotaje,44327,53818,361
2025-06-20,Internacional,38438,48519,247
2025-06-21,Cabotaje,38245,46869,309
2025-06-21,Internacional,38814,50224,251
2025-06-22,Cabotaje,44644,51958,356
2025-06-22,Internacional,44763,53921,275
2025-06-23,Cabotaje,47190,54898,381
2025-06-23,Internacional,42022,50633,254
2025-06-24,Cabotaje,40042,48002,323
2025-06-24,Internacional,36031,44828,227
2025-06-25,Cabotaje,38539,47271,316
2025-06-25,Internacional,36959,47792,241
2025-06-26,Cabotaje,43431,52780,357
2025-06-26,Internacional,36815,48304,244
2025-06-27,Cabotaje,44903,53632,367
2025-06-27,Internacional,37980,50119,260
2025-06-28,Cabotaje,37677,46734,313
2025-06-28,Internacional,42940,54766,271
2025-06-29,Cabotaje,41630,50910,344
2025-06-29,Internacional,41132,53790,272
2025-06-30,Cabotaje,44063,54239,374
2025-06-30,Internacional,40885,51316,264
2025-07-01,Cabotaje,43190,55921,383
2025-07-01,Internacional,36126,47520,240
2025-07-02,Cabotaje,42262,56084,381
2025-07-02,Internacional,38743,52408,266
2025-07-03,Cabotaje,45325,58438,391
2025-07-03,Internacional,39960,51729,264
2025-07-04,Cabotaje,48188,60713,412
2025-07-04,Internacional,42123,54759,280
2025-07-05,Cabotaje,47612,59250,391
2025-07-05,Internacional,46109,60378,306
2025-07-06,Cabotaje,46536,57699,388
2025-07-06,Internacional,44600,58209,299
2025-07-07,Cabotaje,48472,60531,416
2025-07-07,Internacional,40605,54751,275
2025-07-08,Cabotaje,29641,36899,274
2025-07-08,Internacional,29555,38217,193
2025-07-09,Cabotaje,52679,58136,395
2025-07-09,Internacional,44463,56387,286
2025-07-10,Cabotaje,54460,61692,417
2025-07-10,Internacional,42163,52419,266
2025-07-11,Cabotaje,51668,61346,411
2025-07-11,Internacional,43495,55406,283
2025-07-12,Cabotaje,48601,59333,391
2025-07-12,Internacional,50144,61903,311
2025-07-13,Cabotaje,49653,59684,405
2025-07-13,Internacional,48009,58655,299
2025-07-14,Cabotaje,51815,61723,420
2025-07-14,Internacional,44050,53433,266
2025-07-15,Cabotaje,50172,61707,417
2025-07-15,Internacional,42789,50403,255
2025-07-16,Cabotaje,48038,59480,411
2025-07-16,Internacional,44850,54173,270
2025-07-17,Cabotaje,51032,64120,435
2025-07-17,Internacional,45353,53577,275
2025-07-18,Cabotaje,52105,63509,433
2025-07-18,Internacional,47396,54817,276
2025-07-19,Cabotaje,49802,64633,418
2025-07-19,Internacional,51846,60398,307
2025-07-20,Cabotaje,51126,62926,417
2025-07-20,Internacional,50827,58622,298
2025-07-21,Cabotaje,50641,63012,433
2025-07-21,Internacional,46294,54269,270
2025-07-22,Cabotaje,49549,62793,434
2025-07-22,Internacional,42406,49400,245
2025-07-23,Cabotaje,48735,60554,410
2025-07-23,Internacional,46528,55108,277
2025-07-24,Cabotaje,54222,64276,438
2025-07-24,Internacional,45764,52924,265
2025-07-25,Cabotaje,52965,63105,436
2025-07-25,Internacional,47921,55901,285
2025-07-26,Cabotaje,51671,60524,393
2025-07-26,Internacional,50517,59180,298
2025-07-27,Cabotaje,52671,61230,408
2025-07-27,Internacional,49855,58427,297
2025-07-28,Cabotaje,53142,62637,421
2025-07-28,Internacional,46851,54867,273
2025-07-29,Cabotaje,52139,63442,425
2025-07-29,Internacional,42256,49305,249
2025-07-30,Cabotaje,48845,59472,403
2025-07-30,Internacional,45118,54851,275
2025-07-31,Cabotaje,50601,61508,418
2025-07-31,Internacional,43488,52398,260
2025-08-01,Cabotaje,49517,59087,410
2025-08-01,Internacional,42861,52356,262
2025-08-02,Cabotaje,53365,64091,429
2025-08-02,Internacional,48208,58237,295
2025-08-03,Cabotaje,49538,59944,405
2025-08-03,Internacional,47250,57329,287
2025-08-04,Cabotaje,51408,62865,427
2025-08-04,Internacional,44018,52244,264
2025-08-05,Cabotaje,47176,59339,404
2025-08-05,Internacional,39569,48655,243
2025-08-06,Cabotaje,47998,60180,402
2025-08-06,Internacional,41644,53211,268
2025-08-07,Cabotaje,50783,63150,419
2025-08-07,Internacional,40589,51183,260
2025-08-08,Cabotaje,52001,61738,409
2025-08-08,Internacional,41254,50465,255
2025-08-09,Cabotaje,47247,57753,379
2025-08-09,Internacional,45424,56818,285
2025-08-10,Cabotaje,49432,58701,392
2025-08-10,Internacional,43150,54702,279
2025-08-11,Cabotaje,50041,59958,398
2025-08-11,Internacional,42693,52385,263
2025-08-12,Cabotaje,47596,57074,383
